id,edad,educacion,tipo_empleo,ingreso_mensual_mxn,gasto_fijo_mxn,gasto_variable_mxn,ahorro_mensual_mxn,porcentaje_ahorro,deuda_total_mxn,uso_tarjeta_credito_pct,score_financiero,fecha_generacion,ingreso_mensual_bracket
user_199,45,Secundaria,Freelance/Independiente,13915.33,6264.66,884.73,6043.98,43.43,318.8,25.4,75.14,2025-11-26,8k-15k
user_200,45,Posgrado,Empleado formal,6002.44,3192.71,692.5,2339.66,38.98,0.0,36.98,68.54,2025-11-26,<8k
user_201,30,Preparatoria,Empleado formal,17161.97,8856.54,5851.13,2660.08,15.5,1665.79,19.91,57.43,2025-11-26,15k-30k
user_202,35,Posgrado,Empleado formal,19782.42,6011.18,6298.11,7002.43,35.4,0.0,0.0,75.0,2025-11-26,15k-30k
user_203,29,Preparatoria,Desempleado,28513.58,8617.87,4925.01,15531.18,54.47,0.0,121.85,75.04,2025-11-26,15k-30k
user_204,25,Posgrado,Empleado formal,27935.72,9606.01,5081.05,13651.45,48.87,583.45,0.0,65.67,2025-11-26,15k-30k
user_205,40,Posgrado,Freelance/Independiente,5093.05,1916.9,1205.75,2458.31,48.27,1471.43,45.44,62.23,2025-11-26,<8k
user_206,67,Posgrado,Freelance/Independiente,6929.36,2722.96,347.05,3863.78,55.76,0.0,0.0,72.42,2025-11-26,<8k
user_207,22,Preparatoria,Freelance/Independiente,19158.94,9347.53,2575.64,6528.01,34.07,0.0,0.0,56.52,2025-11-26,15k-30k
user_208,24,Licenciatura,Freelance/Independiente,19142.19,5165.29,2352.21,12113.63,63.28,0.0,42.93,76.91,2025-11-26,15k-30k
user_209,32,Posgrado,Empleado formal,19159.11,5022.28,2637.62,11364.02,59.31,6761.41,45.23,79.33,2025-11-26,15k-30k
user_210,20,Preparatoria,Freelance/Independiente,198176.25,76727.64,65807.8,54945.92,27.73,4220.64,77.84,55.93,2025-11-26,>60k
user_211,35,Preparatoria,Empleado formal,19922.87,9842.04,2946.31,7810.54,39.2,49003.29,51.99,60.61,2025-11-26,15k-30k
user_212,55,Licenciatura,Empleado formal,29581.25,9398.03,3461.97,17770.95,60.08,0.0,35.51,84.37,2025-11-26,15k-30k
user_213,43,Preparatoria,Empleado formal,26050.73,12361.76,5900.29,7768.06,29.82,2516.21,11.51,64.74,2025-11-26,15k-30k
user_214,55,Licenciatura,Empleado formal,21077.76,7186.25,7439.94,7531.13,35.73,0.0,84.97,61.77,2025-11-26,15k-30k
user_215,69,Secundaria,Desempleado,10714.05,6001.26,1440.74,3317.71,30.97,0.0,67.87,66.78,2025-11-26,8k-15k
user_216,50,Preparatoria,Empleado formal,22726.31,12806.08,1761.01,7968.99,35.07,1106.63,2.61,66.41,2025-11-26,15k-30k
user_217,38,Secundaria,Empleado formal,7777.75,2753.72,1359.1,3349.7,43.07,15449.29,41.14,81.8,2025-11-26,<8k
user_218,34,Preparatoria,Empleado formal,11318.88,3740.87,3527.85,4868.7,43.01,0.0,44.32,63.94,2025-11-26,8k-15k
user_219,60,Preparatoria,Empleado formal,9511.39,3747.07,2308.81,3065.44,32.23,5874.03,29.63,77.13,2025-11-26,8k-15k
user_220,19,Licenciatura,Empleado formal,14147.76,4727.98,4751.92,5035.49,35.59,18344.72,63.16,54.63,2025-11-26,8k-15k
user_221,42,Secundaria,Empleado formal,67525.53,32772.46,26055.22,8418.27,12.47,175.89,64.95,53.36,2025-11-26,>60k
user_222,58,Licenciatura,Desempleado,3615.24,1949.06,1183.74,252.29,6.98,13830.73,34.29,45.49,2025-11-26,<8k
user_223,36,Licenciatura,Empleado formal,21598.56,10487.88,5644.37,5981.43,27.69,3185.86,31.57,68.52,2025-11-26,15k-30k
user_224,55,Preparatoria,Empleado formal,4320.38,2326.62,962.02,841.72,19.48,5024.38,84.97,47.87,2025-11-26,<8k
user_225,42,Preparatoria,Empleado formal,9601.24,3734.38,614.71,5049.75,52.59,1103.14,67.99,71.53,2025-11-26,8k-15k
user_226,56,Preparatoria,Empleado formal,28631.58,8724.36,11295.52,9178.1,32.06,1204.54,42.17,57.26,2025-11-26,15k-30k
user_227,21,Preparatoria,Desempleado,13974.59,7103.04,2574.38,5095.87,36.47,0.0,0.0,74.8,2025-11-26,8k-15k
user_228,20,Secundaria,Empleado formal,6282.85,2363.4,648.89,3592.9,57.19,52131.12,50.32,68.81,2025-11-26,<8k
user_229,51,Preparatoria,Empleado formal,8097.31,3926.75,2294.36,1548.82,19.13,0.0,60.94,65.25,2025-11-26,8k-15k
user_230,59,Posgrado,Empleado formal,21498.07,7410.93,3213.98,10617.86,49.39,0.0,0.0,67.72,2025-11-26,15k-30k
user_231,27,Secundaria,Freelance/Independiente,8012.38,2230.89,2043.34,3778.11,47.15,2367.52,47.56,59.39,2025-11-26,8k-15k
user_232,66,Licenciatura,Empleado formal,15545.41,9286.88,3969.81,2449.19,15.76,0.0,27.5,61.79,2025-11-26,15k-30k
user_233,44,Posgrado,Empleado formal,13792.78,4202.25,2841.39,6255.21,45.35,1167.98,33.37,65.19,2025-11-26,8k-15k
user_234,65,Licenciatura,Empleado formal,8466.56,5045.62,2900.99,881.47,10.41,1659.17,12.78,53.87,2025-11-26,8k-15k
user_235,43,Licenciatura,Desempleado,59919.72,35475.35,8552.85,15934.28,26.59,253.83,35.55,57.48,2025-11-26,30k-60k
user_236,44,Licenciatura,Freelance/Independiente,20821.54,10990.37,4310.5,4662.82,22.39,0.0,81.76,43.83,2025-11-26,15k-30k
user_237,18,Preparatoria,Empleado formal,3236.99,1556.34,771.03,445.16,13.75,0.0,26.61,53.68,2025-11-26,<8k
user_238,61,Licenciatura,Freelance/Independiente,15222.32,6884.03,4296.78,3789.45,24.89,2415.28,68.97,64.4,2025-11-26,15k-30k
user_239,37,Posgrado,Empleado formal,8406.41,4649.88,2726.96,993.14,11.81,3491.55,15.81,61.34,2025-11-26,8k-15k
user_240,69,Preparatoria,Empleado formal,24262.89,8523.65,4565.85,12118.03,49.94,0.0,62.76,70.32,2025-11-26,15k-30k
user_241,42,Preparatoria,Empleado formal,7671.25,3173.51,2118.16,2498.67,32.57,0.0,40.05,70.07,2025-11-26,<8k
user_242,27,Preparatoria,Freelance/Independiente,12328.69,5754.87,1266.33,4887.1,39.64,1483.66,50.56,57.34,2025-11-26,8k-15k
user_243,18,Preparatoria,Empleado formal,19024.66,7494.13,7161.39,4479.46,23.55,0.0,40.21,55.48,2025-11-26,15k-30k
user_244,33,Preparatoria,Freelance/Independiente,24490.21,9786.78,4507.93,10019.46,40.91,1494.62,59.25,67.3,2025-11-26,15k-30k
user_245,28,Licenciatura,Empleado formal,5766.34,2108.17,1760.65,2059.9,35.72,928.03,0.0,66.94,2025-11-26,<8k
user_246,21,Licenciatura,Freelance/Independiente,10570.78,4730.22,603.8,5527.04,52.29,5214.93,0.0,74.41,2025-11-26,8k-15k
user_247,52,Preparatoria,Empleado formal,9581.01,5247.53,1167.12,3770.98,39.36,8876.34,52.51,56.01,2025-11-26,8k-15k
user_248,30,Secundaria,Empleado formal,8456.32,2710.55,1864.44,3869.19,45.76,0.0,0.0,58.31,2025-11-26,8k-15k
user_249,38,Licenciatura,Empleado formal,45973.39,26529.02,16430.35,3833.5,8.34,7393.4,24.08,57.48,2025-11-26,30k-60k
user_250,32,Secundaria,Empleado formal,17738.4,8712.76,4160.35,5319.3,29.99,2539.62,38.37,62.86,2025-11-26,15k-30k
user_251,27,Secundaria,Empleado formal,5526.89,2974.27,2075.1,123.8,2.24,1593.44,15.16,55.91,2025-11-26,<8k
user_252,55,Licenciatura,Empleado formal,25399.97,11294.52,5570.95,9639.43,37.95,1216.19,19.25,63.99,2025-11-26,15k-30k
user_253,28,Preparatoria,Pensionado,59012.78,30853.7,13080.61,15241.97,25.83,488.33,48.15,53.11,2025-11-26,30k-60k
user_254,49,Secundaria,Empleado formal,27521.58,7036.45,2529.55,17538.02,63.72,0.0,70.28,74.88,2025-11-26,15k-30k
user_255,50,Preparatoria,Empleado formal,4612.11,2474.09,1526.28,1438.2,31.18,2417.16,11.25,70.43,2025-11-26,<8k
user_256,37,Licenciatura,Empleado formal,9518.91,2513.45,1298.74,6745.61,70.87,668.07,22.75,81.54,2025-11-26,8k-15k
user_257,53,Licenciatura,Empleado formal,32429.95,18208.43,11832.53,2372.48,7.32,1105.67,18.06,57.47,2025-11-26,30k-60k
user_258,47,Preparatoria,Empleado formal,8140.7,4861.52,3002.2,25.15,0.31,1053.25,0.0,43.11,2025-11-26,8k-15k
user_259,27,Secundaria,Freelance/Independiente,18227.26,6432.83,6929.25,4778.99,26.22,3138.91,44.25,57.55,2025-11-26,15k-30k
user_260,32,Licenciatura,Empleado formal,22976.88,7435.58,5332.49,10566.18,45.99,10731.74,68.04,65.69,2025-11-26,15k-30k
user_261,46,Licenciatura,Freelance/Independiente,6982.4,3616.03,2003.83,2001.47,28.66,1963.36,70.5,65.86,2025-11-26,<8k
user_262,18,Licenciatura,Empleado formal,12814.5,4338.47,4132.43,4628.84,36.12,0.0,13.88,68.13,2025-11-26,8k-15k
user_263,38,Licenciatura,Pensionado,1381.76,764.04,132.45,536.13,38.8,2375.55,2.45,81.34,2025-11-26,<8k
user_264,32,Preparatoria,Empleado formal,6521.95,1865.24,1697.89,3707.83,56.85,2471.47,40.65,64.92,2025-11-26,<8k
user_265,20,Licenciatura,Empleado formal,11194.77,3292.21,694.12,7052.02,62.99,2275.82,64.88,75.91,2025-11-26,8k-15k
user_266,50,Licenciatura,Empleado formal,5577.81,3305.98,1250.26,1537.03,27.56,1403.95,44.65,60.57,2025-11-26,<8k
user_267,55,Licenciatura,Pensionado,41885.2,20349.66,4364.23,17027.28,40.65,3869.68,48.68,69.8,2025-11-26,30k-60k
user_268,36,Posgrado,Freelance/Independiente,4909.37,2682.53,559.78,1882.57,38.35,3227.2,74.25,56.04,2025-11-26,<8k
user_269,21,Preparatoria,Empleado formal,9817.96,3568.98,1745.31,4446.89,45.29,2893.45,17.83,82.65,2025-11-26,8k-15k
user_270,29,Posgrado,Empleado formal,14640.08,7126.34,2947.82,4537.99,31.0,0.0,33.4,62.25,2025-11-26,8k-15k
user_271,42,Licenciatura,Desempleado,36639.83,16780.48,9823.52,9847.14,26.88,0.0,89.04,46.93,2025-11-26,30k-60k
user_272,51,Licenciatura,Empleado formal,4889.75,2254.68,371.87,2935.63,60.04,1662.53,34.1,76.49,2025-11-26,<8k
user_273,34,Secundaria,Empleado formal,30158.28,14743.97,6824.58,8223.27,27.27,15617.51,1.98,61.23,2025-11-26,30k-60k
user_274,23,Licenciatura,Freelance/Independiente,13455.77,6073.61,1532.87,5479.17,40.72,0.0,19.92,87.85,2025-11-26,8k-15k
user_275,29,Licenciatura,Desempleado,6720.68,2689.43,1686.16,3405.59,50.67,0.0,11.85,81.5,2025-11-26,<8k
user_276,32,Secundaria,Freelance/Independiente,18462.05,6398.45,5041.83,7510.69,40.68,12982.08,50.71,65.6,2025-11-26,15k-30k
user_277,34,Licenciatura,Pensionado,15357.23,7970.46,3760.19,2434.02,15.85,5603.42,13.12,55.82,2025-11-26,15k-30k
user_278,18,Licenciatura,Empleado formal,8776.63,2889.23,2706.74,2898.03,33.02,9082.15,48.13,68.33,2025-11-26,8k-15k
user_279,31,Preparatoria,Empleado formal,14028.71,6906.67,2349.29,3866.76,27.56,0.0,17.92,68.98,2025-11-26,8k-15k
user_280,19,Preparatoria,Freelance/Independiente,10201.4,3383.46,3241.88,3100.71,30.39,3808.48,0.0,44.81,2025-11-26,8k-15k
user_281,21,Licenciatura,Freelance/Independiente,14464.64,6781.97,2914.17,3199.24,22.12,2394.04,49.2,60.64,2025-11-26,8k-15k
user_282,69,Preparatoria,Freelance/Independiente,21236.81,10862.15,4660.73,5645.44,26.58,22319.61,44.45,59.02,2025-11-26,15k-30k
user_283,19,Secundaria,Desempleado,40546.78,13240.55,11224.8,15510.46,38.25,9074.06,55.53,54.39,2025-11-26,30k-60k
user_284,43,Secundaria,Empleado formal,5616.87,1522.06,316.93,3807.83,67.79,0.0,19.81,88.08,2025-11-26,<8k
user_285,63,Secundaria,Empleado formal,59463.82,17591.82,16584.34,24475.1,41.16,4662.71,16.61,84.64,2025-11-26,30k-60k
user_286,67,Preparatoria,Empleado formal,3406.83,1574.29,907.94,966.06,28.36,0.0,52.04,62.87,2025-11-26,<8k
user_287,57,Preparatoria,Freelance/Independiente,12013.07,6574.83,1903.43,3327.35,27.7,0.0,85.57,63.0,2025-11-26,8k-15k
user_288,69,Licenciatura,Empleado formal,20167.39,5359.46,1613.96,13944.95,69.15,877.77,40.34,93.17,2025-11-26,15k-30k
user_289,50,Licenciatura,Freelance/Independiente,16263.76,8244.96,1330.82,7393.66,45.46,4591.76,52.74,61.64,2025-11-26,15k-30k
user_290,65,Licenciatura,Empleado formal,8639.59,3192.0,3223.68,2616.58,30.29,2267.01,30.35,49.1,2025-11-26,8k-15k
user_291,56,Secundaria,Empleado formal,11548.54,4821.34,3363.49,3200.4,27.71,4183.65,0.0,68.45,2025-11-26,8k-15k
user_292,23,Preparatoria,Empleado formal,9460.68,5440.85,893.9,4118.62,43.53,1249.8,69.02,63.13,2025-11-26,8k-15k
user_293,47,Preparatoria,Freelance/Independiente,8843.56,3238.42,1546.32,3282.3,37.12,1477.23,67.25,52.21,2025-11-26,8k-15k
user_294,39,Licenciatura,Empleado formal,24214.85,9997.53,6232.15,7283.39,30.08,0.0,61.32,58.36,2025-11-26,15k-30k
user_295,44,Licenciatura,Freelance/Independiente,17152.7,4370.32,5873.94,6866.55,40.03,843.99,34.54,71.65,2025-11-26,15k-30k
user_296,36,Licenciatura,Empleado formal,8225.24,2291.22,536.95,6524.09,79.32,0.0,57.91,82.83,2025-11-26,8k-15k
user_297,27,Secundaria,Empleado formal,25077.34,8539.01,3330.81,13106.35,52.26,2802.04,66.81,63.94,2025-11-26,15k-30k
user_298,23,Licenciatura,Empleado formal,16566.03,4303.0,5987.16,6184.25,37.33,0.0,88.6,58.24,2025-11-26,15k-30k
user_299,43,Preparatoria,Freelance/Independiente,23600.04,11115.18,1255.71,10508.19,44.53,1030.67,69.66,65.16,2025-11-26,15k-30k
user_300,59,Licenciatura,Empleado formal,20759.1,8287.85,2501.26,10442.95,50.31,3381.56,41.91,57.45,2025-11-26,15k-30k
user_301,68,Preparatoria,Desempleado,7477.87,3304.1,2883.9,1766.46,23.62,489.76,0.75,60.73,2025-11-26,<8k
user_302,20,Preparatoria,Empleado formal,9026.08,2808.25,2389.12,4223.25,46.79,889.31,44.67,59.52,2025-11-26,8k-15k
user_303,69,Secundaria,Empleado formal,22541.32,7970.07,3191.51,11065.13,49.09,35063.46,47.7,74.36,2025-11-26,15k-30k
user_304,20,Licenciatura,Empleado formal,20481.13,9878.84,1504.28,8744.66,42.7,5173.84,61.27,54.29,2025-11-26,15k-30k
user_305,69,Preparatoria,Empleado formal,13165.68,7739.52,788.19,3991.41,30.32,1216.98,80.62,64.18,2025-11-26,8k-15k
user_306,23,Secundaria,Empleado formal,14503.27,3881.74,1967.52,8695.95,59.96,4923.91,37.15,73.39,2025-11-26,8k-15k
user_307,66,Secundaria,Empleado formal,32675.0,18351.41,11714.64,2068.75,6.33,0.0,103.03,39.06,2025-11-26,30k-60k
user_308,67,Posgrado,Freelance/Independiente,8829.91,3990.31,1726.86,2524.03,28.59,0.0,0.0,66.36,2025-11-26,8k-15k
user_309,27,Preparatoria,Empleado formal,19593.79,8765.71,5919.61,4696.62,23.97,0.0,52.58,50.66,2025-11-26,15k-30k
user_310,55,Licenciatura,Empleado formal,11596.58,4929.68,4306.97,2115.35,18.24,0.0,16.04,59.47,2025-11-26,8k-15k
user_311,30,Posgrado,Empleado formal,11471.53,3146.5,2211.87,5844.17,50.94,258.23,0.0,70.34,2025-11-26,8k-15k
user_312,55,Posgrado,Empleado formal,28829.19,8114.17,3371.49,17576.75,60.97,0.0,33.95,73.19,2025-11-26,15k-30k
user_313,29,Licenciatura,Empleado formal,23808.35,10959.44,5499.52,7388.91,31.03,0.0,0.0,68.35,2025-11-26,15k-30k
user_314,63,Licenciatura,Pensionado,23610.73,8720.28,8684.72,6061.65,25.67,0.0,35.16,51.35,2025-11-26,15k-30k
user_315,66,Preparatoria,Freelance/Independiente,33317.4,19025.7,11045.75,3337.46,10.02,998.11,41.04,42.06,2025-11-26,30k-60k
user_316,44,Secundaria,Freelance/Independiente,13557.6,5318.74,990.25,6752.85,49.81,4069.62,73.56,69.28,2025-11-26,8k-15k
user_317,25,Licenciatura,Empleado formal,21533.54,6463.26,6296.42,8826.5,40.99,1410.07,0.0,70.31,2025-11-26,15k-30k
user_318,22,Preparatoria,Empleado formal,10751.64,5377.45,2689.67,2759.82,25.67,2138.05,67.25,57.29,2025-11-26,8k-15k
user_319,53,Secundaria,Empleado formal,16762.78,5911.79,6162.2,3937.27,23.49,0.0,42.94,59.74,2025-11-26,15k-30k
user_320,55,Licenciatura,Empleado formal,12196.45,5292.22,1132.67,6269.41,51.4,8872.62,70.87,69.0,2025-11-26,8k-15k
user_321,60,Licenciatura,Empleado formal,14298.32,7066.82,3387.45,3403.33,23.8,901.02,27.05,63.45,2025-11-26,8k-15k
user_322,47,Licenciatura,Empleado formal,20264.18,11451.13,7250.77,1607.43,7.93,0.0,0.03,54.64,2025-11-26,15k-30k
user_323,54,Licenciatura,Desempleado,7534.48,3972.68,1457.98,2686.03,35.65,1820.0,3.48,53.42,2025-11-26,<8k
user_324,46,Licenciatura,Pensionado,57795.78,28130.73,12639.83,17488.06,30.26,2886.8,1.25,52.77,2025-11-26,30k-60k
user_325,39,Preparatoria,Empleado formal,6606.36,3223.06,493.24,2907.23,44.01,1353.6,54.33,80.06,2025-11-26,<8k
user_326,31,Preparatoria,Freelance/Independiente,5710.53,3318.24,841.45,1369.59,23.98,10391.79,84.31,53.52,2025-11-26,<8k
user_327,27,Posgrado,Freelance/Independiente,30051.79,10624.46,4915.79,14985.3,49.86,0.0,23.05,79.28,2025-11-26,30k-60k
user_328,28,Secundaria,Empleado formal,23252.41,5822.15,8854.35,8913.26,38.33,0.0,58.87,60.86,2025-11-26,15k-30k
user_329,52,Preparatoria,Desempleado,20679.2,7138.13,3079.83,10152.06,49.09,0.0,0.0,74.14,2025-11-26,15k-30k
user_330,40,Licenciatura,Empleado formal,20740.46,6766.82,4382.54,9193.65,44.33,0.0,45.41,64.45,2025-11-26,15k-30k
user_331,25,Preparatoria,Freelance/Independiente,13245.69,6379.68,3774.45,2055.38,15.52,0.0,60.06,69.02,2025-11-26,8k-15k
user_332,38,Preparatoria,Empleado formal,7128.97,3363.44,761.12,3081.43,43.22,8110.11,0.0,73.36,2025-11-26,<8k
user_333,54,Preparatoria,Empleado formal,14087.78,6448.14,3102.9,4495.39,31.91,0.0,33.88,58.82,2025-11-26,8k-15k
user_334,45,Preparatoria,Empleado formal,8316.42,2126.39,2565.52,4192.61,50.41,1774.22,61.48,57.49,2025-11-26,8k-15k
user_335,69,Preparatoria,Desempleado,26438.69,13353.45,9343.42,3921.35,14.83,13732.11,0.0,71.22,2025-11-26,15k-30k
user_336,48,Licenciatura,Empleado formal,12052.89,4378.04,3244.53,5097.43,42.29,2763.58,80.06,61.99,2025-11-26,8k-15k
user_337,45,Preparatoria,Empleado formal,7496.2,3618.94,2130.19,1398.39,18.65,3212.86,50.61,59.47,2025-11-26,<8k
user_338,59,Preparatoria,Empleado formal,10668.28,4745.28,1004.94,5487.14,51.43,4480.25,61.5,75.55,2025-11-26,8k-15k
user_339,44,Preparatoria,Empleado formal,17837.39,6599.05,6796.43,4177.45,23.42,136474.07,27.62,55.56,2025-11-26,15k-30k
user_340,57,Secundaria,Freelance/Independiente,9003.72,2675.02,867.97,5849.53,64.97,14962.77,0.0,87.16,2025-11-26,8k-15k
user_341,38,Posgrado,Freelance/Independiente,7513.42,2126.65,2412.83,2244.56,29.87,6914.37,56.02,55.09,2025-11-26,<8k
user_342,26,Preparatoria,Desempleado,15844.55,8572.4,2260.79,5128.93,32.37,996.88,37.52,55.5,2025-11-26,15k-30k
user_343,46,Posgrado,Freelance/Independiente,15858.75,9062.31,5974.9,-170.8,-1.08,0.0,40.96,53.52,2025-11-26,15k-30k
user_344,32,Preparatoria,Desempleado,9368.8,4472.91,2829.24,1933.08,20.63,1123.55,72.63,51.94,2025-11-26,8k-15k
user_345,50,Licenciatura,Freelance/Independiente,9607.25,2749.61,3015.09,4062.73,42.29,7994.69,62.86,68.47,2025-11-26,8k-15k
user_346,54,Preparatoria,Desempleado,15716.01,6140.39,1990.76,7324.38,46.6,3528.26,97.64,66.41,2025-11-26,15k-30k
user_347,64,Secundaria,Empleado formal,4848.09,2448.91,994.17,879.79,18.15,0.0,44.62,59.08,2025-11-26,<8k
user_348,53,Secundaria,Empleado formal,4987.93,2608.37,1327.96,1474.66,29.56,3285.75,19.26,51.95,2025-11-26,<8k
user_349,68,Licenciatura,Pensionado,8079.53,2354.19,2581.34,3092.27,38.27,1075.67,34.35,61.6,2025-11-26,8k-15k
user_350,45,Preparatoria,Freelance/Independiente,11505.58,2876.52,993.92,7390.35,64.23,0.0,52.47,74.6,2025-11-26,8k-15k
user_351,27,Preparatoria,Desempleado,16607.93,8291.48,6424.41,1912.99,11.52,1063.27,70.48,42.89,2025-11-26,15k-30k
user_352,40,Licenciatura,Empleado formal,37524.5,14064.51,13568.0,11210.32,29.87,3080.93,0.0,67.94,2025-11-26,30k-60k
user_353,45,Preparatoria,Desempleado,24351.82,8256.93,3521.81,13149.83,54.0,7336.11,40.26,81.28,2025-11-26,15k-30k
user_354,51,Preparatoria,Freelance/Independiente,11944.7,3040.09,4036.9,5449.0,45.62,2797.1,88.29,73.39,2025-11-26,8k-15k
user_355,22,Licenciatura,Empleado formal,13183.07,5788.75,3050.74,4561.35,34.6,1864.85,32.79,61.64,2025-11-26,8k-15k
user_356,35,Preparatoria,Empleado formal,6622.51,3628.49,1401.54,1675.72,25.3,3804.47,67.93,57.89,2025-11-26,<8k
user_357,23,Licenciatura,Empleado formal,13187.71,7717.07,2110.72,2161.88,16.39,0.0,54.79,55.84,2025-11-26,8k-15k
user_358,59,Preparatoria,Desempleado,10915.5,4890.26,2765.32,2920.43,26.75,789.48,68.68,60.85,2025-11-26,8k-15k
user_359,64,Preparatoria,Freelance/Independiente,16745.8,7201.72,5115.19,4188.6,25.01,4075.66,15.71,54.78,2025-11-26,15k-30k
user_360,40,Secundaria,Desempleado,7487.11,2094.67,1451.2,3003.79,40.12,14487.61,15.84,81.18,2025-11-26,<8k
user_361,45,Posgrado,Empleado formal,19216.85,8495.87,5192.91,4949.36,25.76,5933.61,40.61,65.3,2025-11-26,15k-30k
user_362,58,Licenciatura,Desempleado,39062.46,14960.64,11514.03,11597.37,29.69,0.0,0.0,71.51,2025-11-26,30k-60k
user_363,30,Posgrado,Empleado formal,12380.38,5725.89,3700.4,2934.93,23.71,6423.29,31.91,67.08,2025-11-26,8k-15k
user_364,67,Preparatoria,Empleado formal,17697.85,6832.33,1206.78,10068.12,56.89,5130.69,47.59,77.42,2025-11-26,15k-30k
user_365,42,Licenciatura,Empleado formal,21657.36,7235.83,7599.82,7375.1,34.05,0.0,93.54,50.48,2025-11-26,15k-30k
user_366,24,Preparatoria,Pensionado,10088.44,2857.43,2122.49,5315.91,52.69,0.0,52.08,70.16,2025-11-26,8k-15k
user_367,19,Preparatoria,Empleado formal,15628.71,5629.8,2216.86,7300.35,46.71,0.0,58.76,55.92,2025-11-26,15k-30k
user_368,33,Licenciatura,Empleado formal,13478.01,3825.41,1814.38,6872.19,50.99,9954.65,74.93,70.89,2025-11-26,8k-15k
user_369,19,Secundaria,Empleado formal,14305.13,4461.97,3133.61,5831.12,40.76,0.0,11.06,68.09,2025-11-26,8k-15k
user_370,53,Preparatoria,Empleado formal,7776.75,4631.58,2802.67,-291.99,-3.75,0.0,35.05,44.34,2025-11-26,<8k
user_371,19,Preparatoria,Desempleado,13590.92,5510.25,2479.28,5156.96,37.94,1953.82,112.76,66.12,2025-11-26,8k-15k
user_372,66,Licenciatura,Empleado formal,18931.81,8257.21,5914.37,4680.36,24.72,901.96,37.63,55.4,2025-11-26,15k-30k
user_373,55,Preparatoria,Freelance/Independiente,36893.86,20504.37,3094.9,12787.51,34.66,0.0,73.49,58.22,2025-11-26,30k-60k
user_374,27,Preparatoria,Desempleado,26147.0,15647.65,5663.96,5004.88,19.14,0.0,68.91,52.83,2025-11-26,15k-30k
user_375,31,Posgrado,Empleado formal,60308.46,27377.03,23947.9,8867.39,14.7,0.0,0.0,44.47,2025-11-26,>60k
user_376,44,Preparatoria,Freelance/Independiente,7807.63,4172.13,2495.73,1145.04,14.67,0.0,49.31,50.54,2025-11-26,<8k
user_377,32,Preparatoria,Empleado formal,24603.02,8966.06,3043.02,13164.07,53.51,0.0,44.4,54.91,2025-11-26,15k-30k
user_378,38,Licenciatura,Pensionado,15189.19,5422.7,3425.23,5751.14,37.86,4550.11,49.9,59.84,2025-11-26,15k-30k
user_379,29,Licenciatura,Empleado formal,61874.42,24189.58,8153.11,29741.08,48.07,0.0,17.38,78.28,2025-11-26,>60k
user_380,68,Secundaria,Freelance/Independiente,7587.0,3682.56,1466.92,2430.53,32.04,7778.32,6.49,68.48,2025-11-26,<8k
user_381,60,Licenciatura,Freelance/Independiente,7421.93,3627.6,2397.5,1230.09,16.57,5877.5,25.72,51.53,2025-11-26,<8k
user_382,50,Secundaria,Empleado formal,8781.7,3164.34,2809.52,3250.47,37.01,3111.97,37.07,65.08,2025-11-26,8k-15k
user_383,57,Preparatoria,Empleado formal,3020.79,896.04,392.2,2172.06,71.9,4103.33,75.55,70.84,2025-11-26,<8k
user_384,39,Preparatoria,Empleado formal,9246.23,4358.11,3446.79,968.08,10.47,1456.24,94.52,45.76,2025-11-26,8k-15k
user_385,55,Preparatoria,Empleado formal,7852.66,2315.86,2021.27,3424.45,43.61,1106.61,81.9,84.12,2025-11-26,<8k
user_386,61,Preparatoria,Empleado formal,14842.88,6715.99,2715.85,5551.65,37.4,7415.52,65.81,75.03,2025-11-26,8k-15k
user_387,69,Posgrado,Pensionado,16970.46,8361.31,3829.85,4642.8,27.36,0.0,9.87,63.06,2025-11-26,15k-30k
user_388,65,Licenciatura,Empleado formal,49678.11,24601.3,13004.48,12364.84,24.89,0.0,27.73,60.79,2025-11-26,30k-60k
